Time,Amplitude
0.5,1.788758490860878e-14
0.501,-0.8726967435561535
0.502,-1.1791131018882872
0.503,-1.0238793350181672
0.504,-0.9025562498261946
0.505,-0.9905155661680062
0.506,-1.0665880262520206
0.507,-1.0049943535175252
0.508,-0.9494022023534158
0.509,-0.9969458771050672
0.51,-1.040888558996623
0.511,-1.0020477799960117
0.512,-0.9655972038611005
0.513,-0.9985392846136746
0.514,-1.0297865502230994
0.515,-1.001088886258035
0.516,-0.9736498075672544
0.517,-0.9991614204444095
0.518,-1.0237062582357963
0.519,-1.000661938424159
0.52,-0.9783793635159396
0.521,-0.9994675227861058
0.522,-1.019943730420977
0.523,-1.0004345813372693
0.524,-0.9814243803602143
0.525,-0.9996414377718096
0.526,-1.01744713898283
0.527,-1.000298148031055
0.528,-0.9834910008023326
0.529,-0.9997508698021319
0.53,-1.0157252307613447
0.531,-1.000208595413429
0.532,-0.9849309250213022
0.533,-0.999825529568438
0.534,-1.0145203224602493
0.535,-1.000145242054373
0.536,-0.9859364593831645
0.537,-0.9998802209304708
0.538,-1.0136868657327145
0.539,-1.0000972155733978
0.54,-0.9866188354209907
0.541,-0.9999231276753692
0.542,-1.013139444887197
0.543,-1.0000582022164453
0.544,-0.9870435617726627
0.545,-0.9999592486907019
0.546,-1.0128283060061491
0.547,-1.0000241299843948
0.548,-0.9872475634477029
0.549,-0.999992009370791
0.55,-1.0127273126258214
0.551,-0.9999920093707556
0.552,-0.9872475634476884
0.553,-1.0000241299843893
0.554,-1.012828306006171
0.555,-0.9999592486907117
0.556,-0.9870435617726664
0.557,-1.0000582022164624
0.558,-1.0131394448872002
0.559,-0.9999231276753495
0.56,-0.986618835420974
0.561,-1.0000972155733925
0.562,-1.0136868657327411
0.5630000000000001,-0.9998802209304813
0.5640000000000001,-0.9859364593831562
0.5650000000000001,-1.0001452420543655
0.5660000000000001,-1.0145203224602357
0.5670000000000001,-0.9998255295684295
0.5680000000000001,-0.9849309250212955
0.5690000000000001,-1.0002085954134547
0.5700000000000001,-1.0157252307613716
0.5710000000000001,-0.9997508698021356
0.5720000000000001,-0.9834910008023099
0.5730000000000001,-1.0002981480310214
0.5740000000000001,-1.017447138982804
0.5750000000000001,-0.9996414377718155
0.5760000000000001,-0.9814243803602436
0.577,-1.0004345813372804
0.578,-1.0199437304209644
0.579,-0.999467522786084
0.58,-0.9783793635159213
0.581,-1.0006619384241677
0.582,-1.0237062582358163
0.583,-0.999161420444441
0.584,-0.9736498075672583
0.585,-1.0010888862579996
0.586,-1.0297865502230754
0.587,-0.9985392846136886
0.588,-0.9655972038611214
0.589,-1.0020477799960132
0.59,-1.0408885589966115
0.591,-0.9969458771050539
0.592,-0.9494022023534313
0.593,-1.004994353517545
0.594,-1.066588026252021
0.595,-0.9905155661679903
0.596,-0.9025562498261845
0.597,-1.0238793350181474
0.598,-1.1791131018882877
0.599,-0.8726967435561981
0.6,-2.8432131998114124e-14
0.601,0.8726967435560975
0.602,1.179113101888293
0.603,1.023879335018196
0.604,0.9025562498262033
0.605,0.9905155661679897
0.606,1.0665880262520075
0.607,1.0049943535175283
0.608,0.9494022023534244
0.609,0.9969458771050529
0.61,1.0408885589966055
0.611,1.0020477799960124
0.612,0.9655972038611228
0.613,0.998539284613691
0.614,1.029786550223081
0.615,1.0010888862580152
0.616,0.9736498075672523
0.617,0.9991614204444346
0.618,1.0237062582358172
0.619,1.0006619384241682
0.62,0.9783793635159276
0.621,0.9994675227861
0.622,1.0199437304209729
0.623,1.0004345813372788
0.624,0.9814243803602268
0.625,0.9996414377718054
0.626,1.0174471389828077
0.627,1.0002981480310424
0.628,0.9834910008023178
0.629,0.9997508698021248
0.63,1.0157252307613418
0.631,1.0002085954134485
0.632,0.9849309250213178
0.633,0.999825529568437
0.634,1.0145203224602468
0.635,1.0001452420543775
0.636,0.9859364593831796
0.637,0.9998802209304735
0.638,1.013686865732702
0.639,1.0000972155733763
0.64,0.9866188354210084
0.641,0.9999231276753856
0.642,1.013139444887188
0.643,1.000058202216425
0.644,0.9870435617726632
0.645,0.9999592486907246
0.646,1.0128283060061702
0.647,1.0000241299843826
0.648,0.9872475634476802
0.649,0.9999920093707605
0.65,1.0127273126258387
0.651,0.999992009370779
0.652,0.9872475634476756
0.653,1.000024129984384
0.654,1.0128283060061571
0.655,0.9999592486907176
0.656,0.9870435617726858
0.657,1.0000582022164608
0.658,1.013139444887188
0.659,0.9999231276753456
0.66,0.9866188354209825
0.661,1.000097215573402
0.662,1.0136868657327216
0.663,0.9998802209304598
0.664,0.9859364593831424
0.665,1.0001452420543766
0.666,1.0145203224602524
0.667,0.9998255295684364
0.668,0.9849309250212981
0.669,1.00020859541345
0.67,1.0157252307613613
0.671,0.9997508698021317
0.672,0.983491000802305
0.673,1.0002981480310404
0.674,1.0174471389828217
0.675,0.9996414377718115
0.676,0.9814243803602339
0.677,1.0004345813372701
0.678,1.0199437304209686
0.679,0.9994675227860892
0.68,0.9783793635159316
0.681,1.0006619384241742
0.682,1.0237062582358138
0.683,0.9991614204444281
0.684,0.9736498075672376
0.685,1.0010888862580203
0.686,1.0297865502230859
0.687,0.9985392846136735
0.6880000000000001,0.9655972038611098
0.6890000000000001,1.002047779996011
0.6900000000000001,1.040888558996621
0.6910000000000001,0.9969458771050521
0.6920000000000001,0.9494022023534068
0.6930000000000001,1.0049943535175438
0.6940000000000001,1.0665880262520229
0.6950000000000001,0.9905155661679741
0.6960000000000001,0.9025562498261691
0.6970000000000001,1.0238793350181745
0.6980000000000001,1.1791131018883085
0.6990000000000001,0.8726967435561338
0.7000000000000001,-9.630880791663181e-14
0.7010000000000001,-0.8726967435561822
0.7020000000000001,-1.1791131018882919
0.7030000000000001,-1.0238793350181548
0.704,-0.9025562498261892
0.705,-0.9905155661679791
0.706,-1.0665880262520193
0.707,-1.004994353517523
0.708,-0.9494022023534049
0.709,-0.9969458771050655
0.71,-1.0408885589966208
0.711,-1.0020477799960132
0.712,-0.9655972038611013
0.713,-0.9985392846136717
0.714,-1.0297865502230932
0.715,-1.0010888862580352
0.716,-0.9736498075672458
0.717,-0.9991614204444148
0.718,-1.023706258235798
0.719,-1.0006619384241626
0.72,-0.9783793635159359
0.721,-0.9994675227860997
0.722,-1.0199437304209713
0.723,-1.0004345813372704
0.724,-0.9814243803602227
0.725,-0.9996414377718118
0.726,-1.017447138982815
0.727,-1.000298148031062
0.728,-0.9834910008023265
0.729,-0.9997508698021214
0.73,-1.015725230761343
0.731,-1.0002085954134343
0.732,-0.984930925021302
0.733,-0.9998255295684314
0.734,-1.0145203224602501
0.735,-1.0001452420543764
0.736,-0.985936459383165
0.737,-0.9998802209304647
0.738,-1.0136868657327212
0.739,-1.0000972155734016
0.74,-0.9866188354210009
0.741,-0.9999231276753778
0.742,-1.0131394448871835
0.743,-1.0000582022164621
0.744,-0.9870435617726601
0.745,-0.9999592486907002
0.746,-1.0128283060061571
0.747,-1.0000241299844062
0.748,-0.9872475634477035
0.749,-0.9999920093707901
0.75,-1.0127273126258212
0.751,-0.9999920093707582
0.752,-0.9872475634476757
0.753,-1.0000241299844042
0.754,-1.0128283060061727
0.755,-0.9999592486907138
0.756,-0.9870435617726635
0.757,-1.0000582022164517
0.758,-1.0131394448871989
0.759,-0.9999231276753401
0.76,-0.986618835420978
0.761,-1.0000972155733923
0.762,-1.0136868657327407
0.763,-0.9998802209304931
0.764,-0.9859364593831635
0.765,-1.000145242054366
0.766,-1.0145203224602353
0.767,-0.999825529568422
0.768,-0.9849309250213031
0.769,-1.0002085954134528
0.77,-1.0157252307613787
0.771,-0.9997508698021477
0.772,-0.9834910008023032
0.773,-1.0002981480310154
0.774,-1.0174471389828048
0.775,-0.9996414377718184
0.776,-0.9814243803602454
0.777,-1.0004345813372948
0.778,-1.0199437304209613
0.779,-0.9994675227860764
0.78,-0.9783793635159226
0.781,-1.0006619384241626
0.782,-1.0237062582358234
0.783,-0.9991614204444363
0.784,-0.9736498075672566
0.785,-1.0010888862580098
0.786,-1.0297865502230719
0.787,-0.9985392846136883
0.788,-0.9655972038611252
0.789,-1.0020477799960228
0.79,-1.0408885589966033
0.791,-0.9969458771050611
0.792,-0.9494022023534301
0.793,-1.0049943535175356
0.794,-1.0665880262520246
0.795,-0.990515566167978
0.796,-0.9025562498261832
0.797,-1.0238793350181712
0.798,-1.1791131018882866
0.799,-0.8726967435561349
0.8,-3.729141505670824e-14
0.801,0.8726967435561628
0.802,1.1791131018882914
0.803,1.023879335018175
0.804,0.9025562498262049
0.805,0.9905155661679896
0.806,1.0665880262520042
0.807,1.004994353517537
0.808,0.9494022023534222
0.809,0.9969458771050466
0.81,1.0408885589966022
0.811,1.0020477799960068
0.812,0.9655972038611188
0.8130000000000001,0.9985392846136926
0.8140000000000001,1.029786550223079
0.8150000000000001,1.0010888862580003
0.8160000000000001,0.9736498075672604
0.8170000000000001,0.9991614204444319
0.8180000000000001,1.0237062582358105
0.8190000000000001,1.000661938424162
0.8200000000000001,0.9783793635159219
0.8210000000000001,0.9994675227860846
0.8220000000000001,1.0199437304209753
0.8230000000000001,1.0004345813372684
0.8240000000000001,0.9814243803602227
0.8250000000000001,0.999641437771798
0.8260000000000001,1.0174471389828068
0.8270000000000001,1.0002981480310338
0.8280000000000001,0.9834910008023152
0.8290000000000001,0.9997508698021255
0.8300000000000001,1.0157252307613536
0.8310000000000001,1.0002085954134503
0.8320000000000001,0.9849309250213234
0.833,0.999825529568437
0.834,1.0145203224602313
0.835,1.0001452420543764
0.836,0.9859364593831748
0.837,0.9998802209304711
0.838,1.0136868657327014
0.839,1.0000972155733738
0.84,0.9866188354210195
0.841,0.9999231276753875
0.842,1.0131394448871884
0.843,1.0000582022164242
0.844,0.9870435617726433
0.845,0.9999592486907266
0.846,1.012828306006173
0.847,1.0000241299843946
0.848,0.9872475634476778
0.849,0.999992009370777
0.85,1.0127273126258387
0.851,0.9999920093707737
0.852,0.9872475634477029
0.853,1.0000241299843955
0.854,1.0128283060061443
0.855,0.9999592486907161
0.856,0.9870435617726768
0.857,1.0000582022164557
0.858,1.013139444887183
0.859,0.9999231276753462
0.86,0.9866188354209865
0.861,1.0000972155733996
0.862,1.0136868657327243
0.863,0.9998802209304545
0.864,0.9859364593831433
0.865,1.0001452420543757
0.866,1.014520322460261
0.867,0.9998255295684473
0.868,0.9849309250213096
0.869,1.0002085954134516
0.87,1.0157252307613565
0.871,0.9997508698021194
0.872,0.9834910008023161
0.873,1.0002981480310447
0.874,1.0174471389828124
0.875,0.9996414377718174
0.876,0.9814243803602325
0.877,1.000434581337276
0.878,1.0199437304209615
0.879,0.9994675227860877
0.88,0.9783793635159383
0.881,1.0006619384241797
0.882,1.0237062582358119
0.883,0.9991614204444236
0.884,0.973649807567238
0.885,1.001088886258015
0.886,1.0297865502230803
0.887,0.9985392846136697
0.888,0.9655972038610987
0.889,1.0020477799960168
0.89,1.0408885589966252
0.891,0.9969458771050594
0.892,0.9494022023534208
0.893,1.004994353517537
0.894,1.0665880262520275
0.895,0.9905155661679887
0.896,0.9025562498261811
0.897,1.0238793350181825
0.898,1.179113101888307
0.899,0.8726967435561446
0.9,2.6210533719119064e-14
0.901,-0.8726967435561763
0.902,-1.1791131018882812
0.903,-1.0238793350181548
0.904,-0.9025562498262004
0.905,-0.9905155661679976
0.906,-1.066588026252015
0.907,-1.0049943535175243
0.908,-0.9494022023534151
0.909,-0.9969458771050649
0.91,-1.0408885589966166
0.911,-1.0020477799960192
0.912,-0.9655972038611053
0.913,-0.9985392846136739
0.914,-1.0297865502230994
0.915,-1.0010888862580278
0.916,-0.9736498075672585
0.917,-0.999161420444421
0.918,-1.0237062582357972
0.919,-1.000661938424158
0.92,-0.9783793635159354
0.921,-0.9994675227860903
0.922,-1.0199437304209786
0.923,-1.0004345813372628
0.924,-0.9814243803602236
0.925,-0.9996414377718135
0.926,-1.0174471389828177
0.927,-1.0002981480310493
0.928,-0.9834910008023339
0.929,-0.9997508698021361
0.93,-1.015725230761355
0.931,-1.000208595413439
0.932,-0.9849309250212971
0.933,-0.9998255295684402
0.934,-1.0145203224602504
0.935,-1.0001452420543762
0.936,-0.9859364593831708
0.937,-0.9998802209304618
0.9380000000000001,-1.0136868657327112
0.9390000000000001,-1.0000972155733985
0.9400000000000001,-0.9866188354209918
0.9410000000000001,-0.9999231276753638
0.9420000000000001,-1.0131394448872075
0.9430000000000001,-1.0000582022164397
0.9440000000000001,-0.98704356177266
0.9450000000000001,-0.9999592486906984
0.9460000000000001,-1.0128283060061483
0.9470000000000001,-1.0000241299843866
0.9480000000000001,-0.9872475634476933
0.9490000000000001,-0.9999920093707954
0.9500000000000001,-1.0127273126258214
0.9510000000000001,-0.9999920093707554
0.9520000000000001,-0.9872475634476725
0.9530000000000001,-1.000024129984424
0.9540000000000001,-1.0128283060061765
0.9550000000000001,-0.999959248690716
0.9560000000000001,-0.9870435617726728
0.9570000000000001,-1.0000582022164428
0.9580000000000001,-1.013139444887211
0.9590000000000001,-0.999923127675348
0.96,-0.986618835420978
0.961,-1.000097215573392
0.962,-1.0136868657327545
0.963,-0.9998802209304849
0.964,-0.9859364593831462
0.965,-1.0001452420543608
0.966,-1.0145203224602317
0.967,-0.999825529568427
0.968,-0.9849309250212969
0.969,-1.0002085954134519
0.97,-1.0157252307613776
0.971,-0.9997508698021422
0.972,-0.9834910008023079
0.973,-1.0002981480310145
0.974,-1.0174471389828055
0.975,-0.9996414377718221
0.976,-0.9814243803602402
0.977,-1.0004345813372746
0.978,-1.0199437304209669
0.979,-0.9994675227860751
0.98,-0.978379363515916
0.981,-1.0006619384241493
0.982,-1.0237062582358083
0.983,-0.9991614204444421
0.984,-0.9736498075672563
0.985,-1.0010888862580039
0.986,-1.0297865502230816
0.987,-0.9985392846136881
0.988,-0.9655972038611345
0.989,-1.002047779996008
0.99,-1.0408885589966113
0.991,-0.9969458771050723
0.992,-0.949402202353422
0.993,-1.004994353517536
0.994,-1.066588026252012
0.995,-0.9905155661679904
0.996,-0.9025562498261831
0.997,-1.0238793350181414
0.998,-1.1791131018882879
0.999,-0.8726967435562097
